protocol,method,schedule,role,target,region,r2,mae,rmse,finale,relative_finale,worste,mape,auc_error,tailmean_error,n_points
strict,FSL-MPL+ small,cosine,fit,raw,tail20,0.04698977618536759,0.031120724600245692,0.03971623603714465,0.018150943444608103,0.006859307386687002,0.13800113891111065,0.011644641190607976,0.03115089882455245,0.001977730346176987,330
strict,FSL-MPL+ small,cosine,fit,raw,decay,0.04698977618536759,0.031120724600245692,0.03971623603714465,0.018150943444608103,0.006859307386687002,0.13800113891111065,0.011644641190607976,0.03115089882455245,0.001977730346176987,330
strict,FSL-MPL+ small,cosine,fit,raw,final1000,-0.00740001012692737,0.03378833240508589,0.04297287418177811,0.018150943444608103,0.006859307386687002,0.11752076472082829,0.012747157643645545,0.033667516712944226,0.004154654178384565,51
strict,FSL-MPL+ small,cosine,fit,raw,stable,0.9422523071528461,0.03547929020543251,0.045727697880917,0.0012240451617269166,0.00045448644649837737,0.21058848524563434,0.01228241822078441,0.03544157571814487,0.00022380184190717856,1317
strict,FSL-MPL+ small,wsd,test,ema,full,0.9229925823622885,0.03762828856230763,0.05030887472829099,0.011666515704315206,0.004388651100355344,0.3790641769937677,0.012968669575666007,0.03753245802902285,0.031156372091160733,1647
strict,FSL-MPL+ small,wsd,test,ema,tail20,0.31303939397668323,0.02006071420558962,0.027854970663159208,0.011666515704315206,0.004388651100355344,0.07002388186774544,0.0073478811813874395,0.020001255916468667,0.014652993829419536,330
strict,FSL-MPL+ small,wsd,test,ema,decay,0.2789649434814512,0.021663606057224886,0.030276686797004092,0.011666515704315206,0.004388651100355344,0.07733277050841769,0.007920854910069866,0.02160028435823139,0.016414936280354286,340
strict,FSL-MPL+ small,wsd,test,ema,final1000,-11.649071554896652,0.010081710216878394,0.010344074372195873,0.011666515704315206,0.004388651100355344,0.015803612092091246,0.0037883700007965582,0.0100419628255626,0.010081710216878204,51
strict,FSL-MPL+ small,wsd,test,ema,stable,0.911223533093449,0.04178130466921514,0.054322412758120525,0.0727094298869071,0.02617670441169847,0.3790641769937677,0.014281796573602264,0.04164033568087585,0.03499117559205889,1307
strict,FSL-MPL+ small,wsd,test,raw,full,0.8877106175091514,0.046929184516058625,0.058412615251841916,0.03427205965574842,0.01300286239056883,0.2137340169710673,0.016369751799794437,0.04689456630175751,0.02695274712425011,1647
strict,FSL-MPL+ small,wsd,test,raw,tail20,0.15268813368782308,0.03809411925060741,0.04795133284277781,0.03427205965574842,0.01300286239056883,0.1498974507712969,0.014048736808206378,0.03809416190205282,0.012800504246468947,330
strict,FSL-MPL+ small,wsd,test,raw,decay,0.1484445268993133,0.03905515326963533,0.04915222478092831,0.03427205965574842,0.01300286239056883,0.1498974507712969,0.014380843904250706,0.038980203063016444,0.014505468118559683,340
strict,FSL-MPL+ small,wsd,test,raw,final1000,-0.138071596329304,0.03596399465540305,0.04568825469210885,0.03427205965574842,0.01300286239056883,0.13054527864711796,0.013649726041255838,0.03582858936173566,0.01616532017527783,51
strict,FSL-MPL+ small,wsd,test,raw,stable,0.877373179615184,0.04897751705147096,0.06059005554944569,0.10368154385311978,0.03691559527073941,0.2137340169710673,0.016887141764970307,0.04890888153056522,0.030190753904613565,1307
strict,FSL-MPL+ small,811,extra_unseen,ema,full,0.9204021116196279,0.03926940750466686,0.051951141879476914,0.0214783608180249,0.008063730875224604,0.38615077169223877,0.013551557061188572,0.039169440822558445,0.035699489483815405,1647
strict,FSL-MPL+ small,811,extra_unseen,ema,tail20,0.18205934763834863,0.017336045589144804,0.018203133506242936,0.0214783608180249,0.008063730875224604,0.034670987974153356,0.006443084139622347,0.017303405380005157,0.0173360455891447,330
strict,FSL-MPL+ small,811,extra_unseen,ema,decay,0.23960995885441583,0.01854158942466479,0.020643664756234623,0.0214783608180249,0.008063730875224604,0.07749697752680085,0.006873913050602451,0.01845030305372748,0.01854158942466455,340
strict,FSL-MPL+ small,811,extra_unseen,ema,final1000,-63.50327416066503,0.01892274960389004,0.01915486247734448,0.0214783608180249,0.008063730875224604,0.02596852467439481,0.007100370688780628,0.01897173158148348,0.0189227496038904,51
strict,FSL-MPL+ small,811,extra_unseen,ema,stable,0.9007695936575748,0.044661494839939024,0.05735984493996572,0.07710166131154184,0.02771416291926782,0.38615077169223877,0.015288664148869735,0.04451833655382727,0.040162906484665584,1307
strict,FSL-MPL+ small,811,extra_unseen,raw,full,0.8859985858779926,0.04807177965776981,0.05968643042015823,0.0017984167219351477,0.0006811412282546251,0.20463477189965618,0.01674769819014063,0.04804776224275452,0.03226044844661313,1647
strict,FSL-MPL+ small,811,extra_unseen,raw,tail20,0.03471615343810874,0.03534138649377822,0.044482406322195064,0.0017984167219351477,0.0006811412282546251,0.15613464129713428,0.013079880867089421,0.03538147609815362,0.018930730491860892,330
strict,FSL-MPL+ small,811,extra_unseen,raw,decay,0.05019874528068036,0.03569892202871085,0.04480862363864979,0.0017984167219351477,0.0006811412282546251,0.15613464129713428,0.013202327613986037,0.03572042530401052,0.019395387543460263,340
strict,FSL-MPL+ small,811,extra_unseen,raw,final1000,-0.3443943699176406,0.032494999669338116,0.043156403575399224,0.0017984167219351477,0.0006811412282546251,0.15613464129713428,0.012081985492016016,0.03256755198422461,0.021734048286480068,51
