method,lambda,restart,objective,success,L0,A,C,alpha
MTL,0.9997,18,1e+30,True,2.3956515589404694,95.82100746656663,3.6505987552787675,0.5889012802417593
MTL,0.9997,19,1e+30,True,2.3895095811968012,1235.6974584002087,0.007565120987846564,0.9584376046054125
MTL,0.9997,20,0.0008057315939780945,True,2.3582819017514383,139.00436956777224,7.6227749427525736e-06,0.613234152696259
MTL,0.9997,21,1e+30,True,1.7889693321613813,14.230194517647108,0.01164375119012098,0.2672760910350785
MTL,0.9997,22,1e+30,True,2.169321485962517,5838.136504105212,0.0019296880513420195,1.1649937558836194
MTL,0.9997,23,1e+30,True,2.4383287803161178,132.69234701972655,0.006948660696862921,0.6398405886521829
MTL,0.9997,24,0.0004234740908400887,True,2.6142725103421305,514.2472846600518,3.0276997011803492e-05,0.8336946703658759
MTL,0.9997,25,1e+30,True,2.343353001095647,123.7375176626276,0.8961412784370613,0.6213596255637895
MTL,0.9997,26,1e+30,True,1.990617117782474,18.92256677957257,0.0011093963561381,0.3221458101209447
MTL,0.9997,27,1e+30,True,2.066322200364238,1216.2368907794596,0.012599884363304031,0.9301711692406553
MTL,0.9997,28,1e+30,True,2.1698520186203845,8.649981651713857,0.0021087917374325244,0.22213348260241178
MTL,0.9997,29,1e+30,True,2.303571876603517,22.770200800991095,6.179892542158314,0.3729966364542978
MTL,0.9997,30,1e+30,True,1.9149293169368569,10.713916639812766,0.6642791875359251,0.2345538674336627
MTL,0.9997,31,1e+30,True,2.31170509558233,84.42432006212181,0.0013510399017726557,0.5633415584027557
MTL,0.9997,32,0.00037554209238043954,True,2.509515803985742,121.77039143451209,2.6670545130512444e-05,0.6352120002774899
MTL,0.9997,33,1e+30,True,2.499274185904949,7.298390692116813,2.6458195652468723,0.22568635893733272
MTL,0.9997,34,1e+30,True,1.8712725731356241,33.70953987219455,2.2607013009647194,0.39750467501759956
MTL,0.9997,35,1e+30,True,2.043898808687048,499.62253454447205,0.002109205704092046,0.7997643112255898
MTL,0.9997,36,1e+30,True,2.4930812408923995,93.99885293202718,2.9087350511684447,0.5949961139347234
MTL,0.9997,37,1e+30,True,1.9115081692193798,14.657732659078638,0.16096886306355868,0.27968433588958974
MTL,0.9997,38,0.0006214157829693244,True,1.7292251906705758,14.318367350972473,7.5126840325319305e-06,0.2745779330615391
MTL,0.9997,39,0.008739174848873116,True,2.3415634053467986,10.111935920276768,0.0001231076027476186,0.25872188361844684
MTL,0.9997,40,0.004219143817812457,True,1.9727725383239052,1355.5056686593055,1e-10,0.7707596835783294
MTL,0.9997,41,1e+30,True,1.7652818048134074,42.00992929929405,0.8912632670136478,0.4224399547577565
MTL,0.9997,42,1e+30,True,2.1411537289070948,70.80110086414052,1.125185750064039,0.5242042230182541
MTL,0.9997,43,1e+30,True,2.400973915630321,393.0835396401464,0.01111147184820321,0.7936735470337021
MTL,0.9997,44,1e+30,True,2.1929214032293554,581.365347968907,0.0789672508337523,0.8329610268772393
MTL,0.9997,45,1e+30,True,2.5646819814305157,10.731672063249377,0.02521112542269107,0.28779254040769925
MTL,0.9997,46,1e+30,True,1.9767872803876492,7.812973032293051,7.424822548560473,0.193140057379291
MTL,0.9997,47,1e+30,True,1.9205035677593731,193.06554173009306,0.46453202325523796,0.6534385348856033
MTL,0.9997,48,1e+30,True,2.536685663041713,4.415190337738827,1.3194505144790925,0.15651326514066852
MTL,0.9997,49,1e+30,True,2.028124748537737,272.5742663407443,0.003437290728368111,0.7109197662623093
MTL,0.9999,0,1e+30,True,2.025887294091728,246.4309674997586,0.3571632026904336,0.6961647496179342
MTL,0.9999,1,1e+30,True,2.5171419131253137,6.311253070647739,0.011512872348442716,0.2063482446703423
MTL,0.9999,2,0.0004659476890876422,True,1.870753523956547,12.854028999200384,6.2666986072872655e-06,0.27743029877664005
MTL,0.9999,3,1e+30,True,1.9771976439886716,141.16410815437084,0.26027745024913734,0.6120561126704565
MTL,0.9999,4,0.0004974554527894511,True,2.4606368423301443,8.793132418505401,1.842104370950107e-05,0.3353844787259839
MTL,0.9999,5,1e+30,True,1.844249785890894,58.480592084872846,1.2064658119352865,0.4754447869905065
MTL,0.9999,6,0.0031824231371851966,True,2.4633509602548003,30863.551304240722,1e-10,1.2116194952667105
MTL,0.9999,7,1e+30,True,2.4577584584485077,6.480134772705616,0.0012128076105936188,0.2046121837162621
MTL,0.9999,8,1e+30,True,2.530993026421723,12.526624902146962,0.008195731889460496,0.306895992218166
MTL,0.9999,9,1e+30,True,2.2643324754493217,5.787772581576178,0.002116389725564383,0.17150500344938455
MTL,0.9999,10,1e+30,True,2.2476720443608103,7.756243379146913,0.023970624512068037,0.21252045817796075
MTL,0.9999,11,0.0011386250899519798,True,2.6073845300038125,6551.333809429291,7.956093907480097e-06,1.1132398090197018
MTL,0.9999,12,0.0020264299179990853,True,2.4501881265870433,4298.128593043837,1e-10,1.0045209781442936
MTL,0.9999,13,1e+30,True,2.1108053133001854,6.7387587114981295,0.11987171334761608,0.18148210976200013
MTL,0.9999,14,1e+30,True,2.2430165457100926,35.67314107077784,0.028586109677556856,0.4329970761966082
MTL,0.9999,15,1e+30,True,2.13286235162481,617.4242769074832,0.1881979556830269,0.8370247113879833
MTL,0.9999,16,0.00027150901662592955,True,2.48339644179954,28.211783073283343,1.4657507452608953e-05,0.4689393232867706
MTL,0.9999,17,1e+30,True,1.900598739742556,17.32273876285618,0.46721088156227775,0.30312082562121423
MTL,0.9999,18,0.0029432251620125183,True,2.1158120511807206,823.1738524204843,1e-10,0.7431491534757044
MTL,0.9999,19,1e+30,True,2.4188403006878914,19.851849367035083,0.5203245820396716,0.3631225469596924
MTL,0.9999,20,1e+30,True,1.8045796110507357,31168.63059839474,0.03110714021199011,1.38156997941214
MTL,0.9999,21,1e+30,True,1.9561889408884876,6.064151123831381,0.0007793540822640583,0.1550231553917372
MTL,0.9999,22,0.027628295819635353,True,2.6668880226772154,6467.218831807762,3.0192571355492627e-05,0.9407396605605297
MTL,0.9999,23,1e+30,True,1.8136330927930953,16.526843547314346,0.007855540112253222,0.29053039019398436
MTL,0.9999,24,1e+30,True,1.7842159484882003,4563.779030725853,0.028896761501867624,1.1021774488173623
MTL,0.9999,25,1e+30,True,1.8934864232888458,23.617710487574872,0.025448269929886826,0.3475040590718477
MTL,0.9999,26,1e+30,True,1.77399024624611,342.3112762883277,6.179860560992793,0.726626801235666
MTL,0.9999,27,1e+30,True,2.6033748143875695,31.464256472472005,0.0013771025770214311,0.44734121847282793
MTL,0.9999,28,1e+30,True,2.2576638883957023,2316.4230864068295,1.1425062881745849,1.0382260399910124
MTL,0.9999,29,1e+30,True,2.0673895104315876,100.42127398648113,0.0020532412902630913,0.5692563369544166
MTL,0.9999,30,1e+30,True,1.7624099319190636,63.72970320371675,0.0004229804748839417,0.4825750101790959
MTL,0.9999,31,1e+30,True,2.1205155473368125,15.074541907195945,0.002266134866070765,0.29874661917961454
MTL,0.9999,32,1e+30,True,2.4018531479062624,1512.8085716759765,0.00036818519361913525,0.9888129507556301
MTL,0.9999,33,1e+30,True,2.550752315949753,10.870971230926882,0.016360572832761558,0.2882934830871406
MTL,0.9999,34,1e+30,True,2.0091810076380616,3304.3762033261296,4.544416408904575,1.0706900121175211
MTL,0.9999,35,1e+30,True,2.5407205833565354,358.2854445662766,0.000518137188085319,0.7932056244758028
MTL,0.9999,36,1e+30,True,2.1637436346772465,7.024221943828966,0.002506039781276069,0.19152691581943923
MTL,0.9999,37,1e+30,True,2.189940599272355,61.20461030895942,3.3695767510982892,0.506902438491227
MTL,0.9999,38,1e+30,True,1.8322236655732753,8.623241888348153,3.329556232261525,0.1975926721189302
MTL,0.9999,39,1e+30,True,2.079356013343621,10790.463816900352,0.0736238502388766,1.247078438413771
MTL,0.9999,40,0.0003691083334797287,True,1.9060506742550607,9.180163978046172,9.325011028737502e-06,0.24514132982958373
MTL,0.9999,41,1e+30,True,1.9343289921743008,8448.98952072638,3.764954894435494,1.2013145180281206
MTL,0.9999,42,1e+30,True,2.292511590998082,481.5508053746909,0.0014331229744115278,0.8137462944531388
MTL,0.9999,43,1e+30,True,2.257490806655606,6.013119653322279,6.952156293209989,0.176474903744091
MTL,0.9999,44,1e+30,True,2.037538191388096,12.905281979752829,0.1615073205114545,0.2701147185969488
MTL,0.9999,45,0.0002535171981640973,True,2.48687907317778,36.871419706698866,1.3848353994407142e-05,0.4992390743616431
MTL,0.9999,46,1e+30,True,2.5474975835201534,54.08620654508329,0.009576303874143616,0.5202034228265169
MTL,0.9999,47,1e+30,True,2.540630178718409,17.88775327986148,0.07297846796775093,0.35939080466961526
MTL,0.9999,48,1e+30,True,2.610429876990449,8.975519251667844,0.0005064849110016929,0.26650637424281776
MTL,0.9999,49,1e+30,True,1.9933083852601214,111.08303700371191,0.5167854141732526,0.5785088946211272
MTL,0.99995,0,1e+30,True,1.7594619237282743,532.6008747146547,0.009155575739346928,0.7896803673752529
MTL,0.99995,1,1e+30,True,2.377975417726178,24805.387668367523,1.254445777462135,1.3915521624192002
MTL,0.99995,2,1e+30,True,2.079470612223244,11.37553098155158,0.022250509027595452,0.25492533296490955
MTL,0.99995,3,1e+30,True,1.7486534651195285,10.312463683919391,0.40671276615967406,0.218093023519361
MTL,0.99995,4,1e+30,True,1.865982044384288,10.01627537985644,0.38150705373747684,0.22150330475156962
MTL,0.99995,5,1e+30,True,2.117139061875416,13.942751863841382,0.008444044503452883,0.2871951215604991
MTL,0.99995,6,1e+30,True,1.834506287777585,73.06920958879218,1.5595875209433607,0.5070367637896891
MTL,0.99995,7,1e+30,True,2.151657209489562,14053.750194243667,0.09681023890466466,1.2907768478673147
MTL,0.99995,8,1e+30,True,1.801684455169081,7.609716607938978,0.0029340544412733557,0.17750180294779
MTL,0.99995,9,1e+30,True,2.2427719003305513,360.5373531723018,0.003422383933813973,0.7677812932869675
MTL,0.99995,10,1e+30,True,2.3180446976524354,227.36473316496108,0.311568614051906,0.70726568986334
MTL,0.99995,11,1e+30,True,1.9449760156005158,52155.41192148945,0.004187016385673905,1.465496853336636
MTL,0.99995,12,1e+30,True,2.556101752434782,5.018561361887779,0.0012695797632609686,0.1769419914843383
MTL,0.99995,13,1e+30,True,2.125432463119771,84.59734319778808,0.0037545602105540426,0.5487742566582067
MTL,0.99995,14,1e+30,True,2.283425139337268,65.7553289556463,3.668717556192198,0.5248125391641676
MTL,0.99995,15,1e+30,True,2.2732520728950814,5.075638166012695,0.004388824182914452,0.15323314373740826
MTL,0.99995,16,1e+30,True,2.1413824728704784,16.910379678448876,0.018591710446226112,0.3169668049966626
MTL,0.99995,17,1e+30,True,2.2919002726190723,12.173284256112366,8.356973878716001,0.2813884270708883
MTL,0.99995,18,1e+30,True,2.133430986093838,18.12742152903408,0.00036044245235834185,0.32641891937899775
MTL,0.99995,19,1e+30,True,1.7979587364847922,1562.479313925185,0.00751928385914438,0.9479245860779587
MTL,0.99995,20,1e+30,True,2.271774449194637,4416.016692343065,8.188941224442456,1.132766315422947
MTL,0.99995,21,1e+30,True,2.104218493840944,15.036150951942897,9.248172017426333,0.29715005947330597
MTL,0.99995,22,1e+30,True,1.7570491178844494,3228.7074347293856,0.002803846429829615,1.0503513758044811
MTL,0.99995,23,1e+30,True,2.0887615651074523,24357.04227489601,2.1651580371065395,1.3656149431566598
MTL,0.99995,24,1e+30,True,1.9278472608198138,137.14371316554337,1.80606140977753,0.60444240268472
MTL,0.99995,25,1e+30,True,2.0416262023736085,1171.2808759531074,2.233465175177189,0.9229146213577444
MTL,0.99995,26,1e+30,True,2.056952076564823,1028.8847861728327,0.0022246320193812365,0.9052711781518398
MTL,0.99995,27,1e+30,True,2.0784889174300076,5.977698242412105,0.4312179589087511,0.1617250203987313
MTL,0.99995,28,1e+30,True,2.5836078937656675,16.22620477636439,1.258355574994677,0.34950706394640174
MTL,0.99995,29,1e+30,True,2.437018141980288,9.661202755830123,0.17394808074693588,0.26052455358234083
MTL,0.99995,30,1e+30,True,2.534327774052899,1678.3364155077895,0.03107774449065552,1.016093452424396
MTL,0.99995,31,1e+30,True,1.7439045095800856,9.220198799717776,0.009499440021386802,0.20158837012153843
MTL,0.99995,32,1e+30,True,2.36505913553888,34.93491443498906,0.015887692030669094,0.44018522591207526
MTL,0.99995,33,1e+30,True,1.9480383721295413,156.61321768078403,0.0003354634312060226,0.625050370045061
MTL,0.99995,34,1e+30,True,2.092856894929225,945.8687663200828,0.0006036511331069859,0.8957476183678745
MTL,0.99995,35,1e+30,True,2.3088991043694715,76.34855136427177,0.0543492256860147,0.548553208960064
MTL,0.99995,36,1e+30,True,2.204215798694973,10693.815948992558,0.002386354045388217,1.2553302027483768
MTL,0.99995,37,1e+30,True,2.0611854690422935,1212.7242543896248,0.0595105642672071,0.9293752013036639
MTL,0.99995,38,1e+30,True,2.2933035397406067,40.6800358022546,0.003606800643350067,0.4561286710143808
MTL,0.99995,39,0.0005779422664950634,True,2.607323262972167,1268.9551201258448,6.82364901562662e-06,0.9380812983287111
MTL,0.99995,40,1e+30,True,2.346785191671811,20578.159374076655,0.4938161835422851,1.3618103228506004
MTL,0.99995,41,1e+30,True,1.9216761423193665,7.85015260477061,2.4792647793767943,0.19000085886070106
MTL,0.99995,42,1e+30,True,2.0123468979600028,9153.744562780521,0.0009287836963056669,1.2183906717928148
MTL,0.99995,43,1e+30,True,1.8546713470950136,31.6272430507201,0.592588911591026,0.38716923327304487
MTL,0.99995,44,1e+30,True,2.427267888810491,15.205958173756859,0.00457414533024129,0.3252915634509692
MTL,0.99995,45,1e+30,True,2.182478987258004,654.9417653038187,0.039896821493004525,0.8493902215319737
MTL,0.99995,46,1e+30,True,2.3372629983744013,5.485445991310808,8.839596223120084,0.1698311547127829
MTL,0.99995,47,1e+30,True,2.307420156882669,9.793964367083339,0.008323022524204816,0.25120670119464467
MTL,0.99995,48,1e+30,True,2.43905195193385,7.996140206177058,0.007702021011275608,0.23333076588550783
MTL,0.99995,49,1e+30,True,2.3956236020648296,68.53783476973223,2.0395972425854474,0.5403982034968534
